id,carat,depth,table,x,y,z,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
229,0.72,61.0,55.0,5.77,5.81,3.53,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
230,0.9,62.9,56.0,6.19,6.09,3.86,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
231,0.43,62.3,54.0,4.85,4.88,3.03,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
232,0.76,61.8,58.0,5.82,5.86,3.61,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
233,0.42,62.7,57.0,4.77,4.83,3.01,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
234,1.21,59.4,56.0,6.95,7.0,4.14,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
235,0.9,62.6,58.0,6.14,6.22,3.87,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
236,2.14,61.9,56.0,8.26,8.22,5.1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
237,2.3,59.6,59.0,8.61,8.56,5.12,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
238,0.5,61.5,55.0,5.16,5.12,3.16,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
239,0.7,65.1,56.0,5.49,5.41,3.55,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
240,0.41,62.2,58.0,4.75,4.77,2.96,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
241,0.5,64.5,58.0,4.97,4.99,3.21,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
242,1.04,60.5,59.0,6.62,6.58,3.99,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
243,1.11,61.9,55.0,6.62,6.66,4.11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
244,0.31,64.1,55.0,4.25,4.27,2.73,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
245,0.81,61.6,62.0,6.0,5.92,3.67,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
246,0.7,60.8,58.0,5.79,5.66,3.48,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
247,1.06,61.9,54.0,6.54,6.58,4.06,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
248,1.02,64.2,53.0,6.3,6.26,4.03,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
249,0.33,60.7,56.0,4.46,4.43,2.7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
250,0.5,62.7,57.0,5.07,5.1,3.19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
251,1.59,62.2,58.0,7.45,7.48,4.64,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
252,0.64,60.8,54.0,5.55,5.6,3.39,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
253,1.09,61.2,60.0,6.64,6.6,4.05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
254,0.81,60.0,59.0,6.03,5.97,3.62,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
255,1.0,58.4,63.0,6.58,6.47,3.81,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
256,1.51,61.7,60.0,7.31,7.27,4.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
257,0.9,62.9,56.0,6.11,6.17,3.86,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
258,0.34,62.7,55.0,4.48,4.51,2.82,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
259,1.24,60.2,63.0,6.96,6.99,4.2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
260,0.9,65.7,65.0,6.06,5.94,3.94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
261,1.23,58.8,60.0,7.01,7.08,4.14,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
262,1.1,62.2,56.6,6.56,6.6,4.09,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
263,1.02,62.9,59.0,6.34,6.41,4.01,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
264,0.32,62.6,58.0,4.42,4.37,2.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
265,1.61,62.3,57.0,7.43,7.47,4.64,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
266,0.32,59.9,57.0,4.51,4.47,2.69,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
267,1.51,62.3,56.0,7.31,7.37,4.57,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
268,0.77,62.7,54.0,5.84,5.89,3.67,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
269,0.31,61.0,57.0,4.36,4.39,2.67,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
270,1.5,69.3,61.0,6.99,6.81,4.78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
271,0.27,61.2,57.0,4.2,4.23,2.58,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
272,0.7,65.2,57.0,5.56,5.52,3.61,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
273,0.71,60.6,59.0,5.78,5.74,3.49,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
274,0.7,61.4,55.0,5.71,5.76,3.53,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
275,0.51,61.6,54.0,5.15,5.18,3.18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
276,0.56,60.3,57.0,5.33,5.37,3.23,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
277,0.53,61.6,57.0,5.2,5.22,3.21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
278,0.71,60.4,59.0,5.81,5.75,3.49,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
279,1.0,60.5,59.0,6.54,6.49,3.94,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
280,0.3,61.7,57.0,4.28,4.31,2.65,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
281,0.7,61.7,54.0,5.72,5.75,3.54,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
282,0.41,62.2,57.0,4.74,4.71,2.94,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
283,1.07,62.4,57.0,6.55,6.5,4.07,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
284,1.21,62.6,55.0,6.84,6.78,4.26,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
285,1.24,61.9,56.0,6.9,6.87,4.26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
286,0.4,61.7,56.0,4.74,4.72,2.92,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
287,1.01,60.2,58.0,6.5,6.59,3.94,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
288,0.54,60.7,56.0,5.32,5.29,3.22,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
289,0.55,62.6,56.0,5.24,5.27,3.29,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
290,0.31,62.1,54.0,4.37,4.39,2.72,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
291,0.52,62.7,53.0,5.14,5.17,3.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
292,0.25,61.2,59.0,4.02,4.05,2.47,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
293,0.71,57.5,58.0,5.91,5.89,3.39,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
294,0.73,60.8,57.0,5.8,5.83,3.54,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
295,1.62,62.4,57.0,7.45,7.51,4.67,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
296,0.53,63.4,56.0,5.18,5.16,3.28,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
297,1.32,62.3,57.0,6.96,7.04,4.36,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
298,0.52,60.3,60.0,5.21,5.17,3.13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
299,0.79,65.3,76.0,5.52,5.13,3.35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
300,0.37,61.8,56.0,4.6,4.64,2.85,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
301,1.01,65.7,60.0,6.17,6.19,4.06,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
302,0.4,63.5,58.0,4.65,4.67,2.96,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
303,0.41,59.4,60.0,4.85,4.89,2.89,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
304,0.34,61.2,55.0,4.51,4.54,2.77,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
305,1.61,61.8,56.0,7.48,7.52,4.63,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
306,0.75,61.3,55.0,5.85,5.89,3.59,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
307,0.33,61.7,56.0,4.47,4.51,2.77,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
308,1.1,60.5,57.0,6.73,6.7,4.06,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
309,0.92,60.3,61.0,6.29,6.38,3.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
310,1.35,62.9,56.0,7.05,7.03,4.43,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
311,0.31,61.4,55.0,4.37,4.39,2.69,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
312,0.41,62.9,58.0,4.72,4.75,2.98,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
313,2.0,60.8,55.0,8.09,7.95,4.88,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
314,0.51,56.7,60.0,5.38,5.35,3.04,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
315,1.54,61.1,63.0,7.43,7.36,4.52,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
316,0.79,62.5,57.0,5.91,5.93,3.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
317,0.51,61.4,58.0,5.09,5.14,3.14,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
318,0.3,62.4,55.0,4.32,4.3,2.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
319,1.01,62.6,58.0,6.44,6.37,4.01,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
320,0.51,61.7,54.0,5.14,5.2,3.19,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
321,0.41,59.6,59.0,4.82,4.85,2.88,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
322,1.51,62.3,58.0,7.27,7.33,4.55,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
323,1.2,62.0,58.0,6.76,6.73,4.18,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
324,0.26,62.1,54.0,4.12,4.13,2.56,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
325,1.77,60.2,58.0,7.88,7.83,4.73,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
326,1.51,60.6,58.0,7.42,7.36,4.48,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
327,0.41,62.1,56.0,4.76,4.77,2.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
328,1.71,62.7,58.0,7.59,7.54,4.74,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
329,0.72,62.6,59.0,5.69,5.72,3.57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
330,0.37,59.3,58.0,4.75,4.73,2.81,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
331,0.9,61.6,57.0,6.17,6.24,3.82,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
332,0.3,59.3,61.0,4.43,4.38,2.61,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
333,1.09,61.2,62.0,6.63,6.58,4.04,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
334,0.32,60.3,57.0,4.46,4.43,2.68,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
335,0.41,61.3,54.0,4.83,4.8,2.95,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
336,2.02,61.9,58.0,8.07,8.18,5.03,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
337,1.9,60.9,55.0,8.0,8.06,4.89,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
338,0.41,62.6,59.0,4.72,4.77,2.97,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
339,0.4,63.1,59.0,4.65,4.7,2.95,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
340,0.41,61.4,59.0,4.79,4.75,2.93,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
341,0.43,61.9,55.5,4.81,4.84,2.99,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
342,0.26,59.1,59.0,4.21,4.28,2.51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
343,0.79,62.8,57.0,5.9,5.85,3.69,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
344,0.37,59.8,59.0,4.66,4.7,2.8,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
345,1.28,58.2,64.0,7.09,7.03,4.11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
346,1.27,58.8,56.0,7.16,7.06,4.18,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
347,0.43,62.1,57.0,4.83,4.86,3.01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
348,0.7,60.3,58.0,5.73,5.85,3.49,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
349,1.53,62.2,58.0,7.35,7.37,4.58,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
350,0.59,62.1,57.0,5.36,5.39,3.34,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
351,1.01,61.3,58.0,6.52,6.44,3.97,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
352,1.03,61.5,57.0,6.48,6.52,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
353,0.31,62.6,58.0,4.28,4.31,2.69,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
354,0.57,62.1,59.0,5.31,5.28,3.29,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
355,0.38,62.0,55.0,4.64,4.68,2.89,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
356,0.3,60.7,57.0,4.31,4.36,2.63,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
357,0.71,60.2,58.0,5.76,5.83,3.49,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
358,0.79,60.6,57.0,5.98,6.06,3.65,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
359,1.01,63.2,54.0,6.41,6.35,4.03,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
360,0.76,59.8,58.0,5.92,5.96,3.55,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
361,1.5,61.4,58.0,7.38,7.32,4.51,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
362,0.27,57.5,63.0,4.24,4.28,2.45,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
363,1.22,61.1,57.0,6.9,5.92,4.22,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
364,0.55,60.0,56.0,5.35,5.39,3.21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
365,0.31,61.8,54.0,4.38,4.39,2.71,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
366,0.83,63.5,54.0,5.98,5.95,3.79,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
367,0.34,60.5,58.0,4.47,4.52,2.72,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
368,1.09,62.0,57.0,6.61,6.55,4.08,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
369,0.52,63.3,55.0,5.07,5.1,3.22,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
370,1.5,62.4,57.0,7.2,7.25,4.51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
371,0.42,62.4,57.0,4.81,4.78,2.99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
372,1.76,60.5,58.0,7.93,7.84,4.77,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
373,0.3,59.7,59.0,4.34,4.37,2.6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
374,0.47,61.6,56.0,5.0,5.02,3.09,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
375,0.59,63.1,57.0,5.39,5.36,3.39,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
376,0.41,61.6,58.0,4.8,4.74,2.94,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
377,0.9,61.7,58.0,6.18,6.11,3.79,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
378,0.4,63.7,59.0,4.69,4.64,2.97,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
379,1.59,61.9,58.0,7.46,7.5,4.63,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
380,0.32,61.6,55.0,4.42,4.41,2.72,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
381,0.45,61.5,57.0,4.95,4.91,3.03,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
382,0.35,62.3,55.0,4.52,4.5,2.81,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
383,0.32,63.0,57.0,4.35,4.32,2.73,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
384,0.57,60.6,56.2,5.36,5.4,3.26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
385,0.3,61.4,56.0,4.32,4.34,2.66,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
386,0.31,61.6,54.0,4.36,4.38,2.69,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
387,1.0,66.1,56.0,6.21,5.97,4.04,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
388,1.73,65.9,58.0,7.52,7.45,4.93,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
389,1.01,58.1,59.0,6.57,6.65,3.84,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
390,0.54,62.1,56.0,5.25,5.22,3.25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
391,0.9,62.1,57.0,6.17,6.23,3.85,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
392,0.32,60.4,57.0,4.46,4.42,2.68,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
393,1.01,62.2,57.0,6.38,6.48,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
394,0.81,62.6,55.0,5.92,5.97,3.72,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
395,0.35,60.5,57.0,4.52,4.6,2.76,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
396,1.0,59.7,58.0,6.57,6.52,3.91,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
397,1.18,63.3,57.0,6.7,6.64,4.22,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
398,1.37,63.0,57.0,7.11,7.05,4.46,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
399,0.33,62.0,60.0,4.43,4.38,2.73,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
400,2.01,62.8,58.0,8.09,8.0,5.05,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
401,0.91,62.4,57.0,6.17,6.21,3.86,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
402,0.3,61.7,56.0,4.32,4.34,2.67,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
403,0.37,61.1,54.0,4.63,4.66,2.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
404,1.01,62.7,57.0,6.43,6.37,4.01,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
405,0.33,61.3,59.0,4.46,4.51,2.75,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
406,1.01,58.0,61.0,6.53,6.5,3.94,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
407,0.33,63.0,56.0,4.42,4.41,2.78,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
408,1.0,60.6,54.0,6.56,6.52,3.96,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
409,1.01,60.0,59.0,6.48,6.61,3.93,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
410,1.02,59.2,59.0,6.57,6.54,3.88,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
411,1.09,62.0,57.0,6.61,6.55,4.08,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
412,0.31,61.3,57.0,4.3,4.34,2.65,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
413,0.3,61.8,60.0,4.29,4.25,2.64,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
414,0.31,63.3,58.0,4.32,4.28,2.72,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
415,1.16,59.9,57.0,6.85,6.93,4.13,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
416,1.34,61.6,56.0,7.1,7.05,4.36,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
417,1.77,63.1,57.0,7.68,7.63,4.83,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
418,1.5,60.7,55.0,7.39,7.44,4.5,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
419,0.29,59.9,56.0,4.35,4.37,2.61,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
420,0.34,61.2,59.0,4.43,4.49,2.73,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
421,0.8,61.4,59.0,5.94,6.01,3.67,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
422,0.42,62.9,54.0,4.79,4.81,3.02,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
423,0.48,62.0,54.0,5.0,5.05,3.11,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
424,1.03,62.4,58.0,6.41,6.5,4.03,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
425,1.01,62.9,61.0,6.36,6.4,4.01,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
426,1.5,62.3,60.0,7.22,7.3,4.52,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
427,0.54,62.3,55.0,5.2,5.24,3.25,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
428,2.12,61.5,58.0,8.3,8.26,5.09,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
429,1.0,62.9,55.0,6.38,6.41,4.02,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
430,2.5,62.0,58.0,8.63,8.6,5.34,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
431,0.7,61.6,55.0,5.71,5.75,3.53,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
432,0.58,61.2,55.8,5.39,5.41,3.3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
433,1.67,59.4,61.0,7.78,7.73,4.61,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
434,0.31,63.0,58.0,4.33,4.37,2.74,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
435,0.23,62.2,59.0,3.92,3.96,2.45,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
436,0.73,58.8,61.0,5.87,5.93,3.47,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
437,1.13,60.0,61.0,6.71,6.78,4.05,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
438,0.3,61.6,62.0,4.24,4.3,2.63,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
439,0.53,61.0,56.0,5.29,5.26,3.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
440,0.4,62.6,57.0,4.66,4.7,2.93,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
441,0.7,61.5,60.0,5.71,5.64,3.49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
442,0.7,58.2,63.0,5.82,5.79,3.38,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
443,0.39,61.5,59.0,4.67,4.7,2.88,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
444,0.73,61.2,60.0,5.78,5.73,3.52,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
445,0.51,60.3,56.0,5.19,5.22,3.14,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
446,1.0,61.7,55.0,6.38,6.42,3.95,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
447,0.34,62.4,60.0,4.41,4.44,2.76,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
448,0.57,62.2,57.0,5.33,5.31,3.31,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
449,1.2,60.0,61.0,6.89,6.84,4.12,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
450,1.52,62.8,58.0,7.25,7.3,4.57,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
451,2.16,58.5,60.0,8.49,8.54,4.98,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
452,0.3,64.5,49.0,4.28,4.25,2.75,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
453,0.4,63.9,57.0,4.66,4.7,2.99,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
454,0.81,61.2,56.0,6.03,6.0,3.68,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
455,1.06,60.5,60.0,6.61,6.67,4.02,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
456,1.02,61.3,57.0,6.51,6.45,3.97,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
457,0.91,61.2,58.0,6.21,6.25,3.81,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
458,0.4,62.9,59.0,4.66,4.69,2.94,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
459,0.99,62.6,57.0,6.34,6.37,3.98,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
